carrier_code,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,diversion_rate_carrier
WN,SAT,7,4,12.8,75.6,16.1,0.002384997386
WN,MKE,8,3,11.1,0.0,16.1,0.002384997386
DL,SLC,11,6,15.6,111.6,16.1,0.00253293406
DL,FLL,8,2,7.2,111.6,16.1,0.00253293406
NK,DTW,16,6,21.1,111.6,16.1,0.001815614282
DL,IND,9,3,12.2,93.6,16.0,0.00253293406
WN,FLL,9,4,13.3,93.6,16.0,0.002384997386
DL,CMH,22,3,21.7,277.2,16.1,0.00253293406
NK,FLL,5,3,13.9,93.6,16.1,0.001815614282
DL,OKC,19,3,12.8,295.2,16.1,0.00253293406
DL,RIC,22,2,25.0,295.2,16.1,0.00253293406
AA,DFW,18,1,15.0,223.2,16.0,0.00288359019
WN,BWI,10,7,8.9,0.0,16.1,0.002384997386
UA,EWR,7,1,7.2,259.2,16.1,0.002462907126
WN,MDW,21,2,23.9,111.6,16.0,0.002384997386
YX,DCA,11,7,16.1,93.6,16.1,0.002220371912
DL,MCO,10,7,8.9,0.0,16.1,0.00253293406
DL,PNS,13,7,17.8,129.6,14.5,0.00253293406
DL,TPA,9,2,7.2,111.6,16.0,0.00253293406
DL,LAX,19,4,21.7,147.6,16.1,0.00253293406
UA,ORD,12,2,5.6,93.6,16.0,0.002462907126
DL,DEN,21,4,21.7,165.6,16.0,0.00253293406
DL,DTW,22,2,23.3,147.6,16.1,0.00253293406
DL,Other,11,6,17.2,75.6,16.1,0.00253293406
WN,BWI,6,2,7.2,93.6,16.0,0.002384997386
DL,Other,21,4,22.8,93.6,16.1,0.00253293406
DL,Other,9,1,15.0,129.6,14.0,0.00253293406
WN,DEN,12,2,6.1,183.6,16.0,0.002384997386
DL,SRQ,19,4,10.6,259.2,16.1,0.00253293406
WN,MDW,9,7,10.0,0.0,16.0,0.002384997386
DL,CHS,10,7,2.8,147.6,16.1,0.00253293406
DL,Other,15,4,6.7,277.2,16.0,0.00253293406
DL,SAV,8,4,17.8,241.2,16.1,0.00253293406
DL,BHM,10,1,3.3,93.6,16.1,0.00253293406
DL,FLL,9,4,17.8,241.2,16.0,0.00253293406
DL,Other,11,5,11.7,54.0,16.1,0.00253293406
DL,JFK,9,5,14.4,75.6,16.0,0.00253293406
DL,SRQ,8,2,9.4,75.6,16.1,0.00253293406
UA,EWR,15,6,19.4,165.6,16.0,0.002462907126
NK,FLL,5,6,19.4,147.6,16.1,0.001815614282
DL,VPS,13,7,3.3,183.6,16.1,0.00253293406
DL,MCI,8,2,6.7,93.6,16.1,0.00253293406
DL,SEA,9,7,17.2,111.6,16.0,0.00253293406
DL,BWI,7,7,11.1,0.0,16.1,0.00253293406
YX,ORD,6,1,17.8,205.2,16.0,0.002220371912
DL,EWR,8,1,16.1,129.6,16.1,0.00253293406
DL,Other,10,6,15.6,165.6,16.1,0.00253293406
UA,IAD,14,1,16.7,129.6,12.9,0.002462907126
DL,Other,9,4,12.2,54.0,16.0,0.00253293406
DL,PIT,19,3,12.8,295.2,16.1,0.00253293406
DL,CHS,12,7,8.3,0.0,16.0,0.00253293406
DL,DFW,17,1,15.0,75.6,16.1,0.00253293406
DL,CLT,12,6,9.4,147.6,16.0,0.00253293406
WN,IND,22,1,20.6,183.6,16.1,0.002384997386
DL,LAX,16,1,13.3,165.6,16.1,0.00253293406
NK,DTW,6,4,17.8,223.2,16.0,0.001815614282
DL,OMA,12,2,5.6,93.6,16.0,0.00253293406
DL,Other,19,2,25.0,277.2,16.1,0.00253293406
DL,Other,9,1,6.7,241.2,16.0,0.00253293406
AA,PHX,18,5,15.0,93.6,16.0,0.00288359019
DL,JAX,12,5,11.7,54.0,16.0,0.00253293406
F9,IAD,13,3,11.1,205.2,16.1,0.002440836251
DL,DTW,18,1,13.9,295.2,16.0,0.00253293406
DL,MCO,15,5,18.3,75.6,16.0,0.00253293406
DL,GSO,12,7,2.2,165.6,16.0,0.00253293406
UA,EWR,12,3,10.0,165.6,16.0,0.002462907126
DL,ORD,12,2,8.9,0.0,16.0,0.00253293406
DL,BDL,11,4,2.8,295.2,16.1,0.00253293406
DL,LGA,9,1,6.7,241.2,16.0,0.00253293406
DL,SAT,22,1,17.8,129.6,16.1,0.00253293406
DL,DAL,20,7,13.3,111.6,16.1,0.00253293406
DL,Other,15,6,15.0,241.2,16.0,0.00253293406
DL,SAV,10,6,10.0,147.6,16.1,0.00253293406
DL,DAL,20,4,21.7,165.6,16.1,0.00253293406
WN,MDW,19,5,17.2,111.6,16.1,0.002384997386
DL,Other,15,6,15.0,241.2,16.0,0.00253293406
DL,MSP,12,4,2.8,295.2,16.0,0.00253293406
DL,MIA,9,5,3.3,147.6,16.0,0.00253293406
F9,LAS,5,1,4.4,75.6,16.1,0.002440836251
DL,MSY,10,7,16.1,93.6,16.1,0.00253293406
DL,Other,9,6,8.9,129.6,16.0,0.00253293406
DL,MCI,15,2,17.8,129.6,16.0,0.00253293406
OO,Other,21,1,17.8,147.6,16.0,0.003757959073
DL,LAX,14,1,9.4,75.6,16.1,0.00253293406
DL,DCA,17,5,25.0,111.6,16.1,0.00253293406
NK,SJU,11,7,8.3,0.0,16.1,0.001815614282
DL,SLC,14,2,11.7,183.6,16.1,0.00253293406
DL,LAS,12,3,10.0,165.6,16.0,0.00253293406
DL,MSP,8,4,3.9,350.0,16.1,0.00253293406
DL,CVG,10,6,15.6,165.6,16.1,0.00253293406
DL,CLT,19,5,23.3,165.6,16.1,0.00253293406
DL,Other,15,7,19.4,223.2,16.0,0.00253293406
DL,STL,11,3,8.9,93.6,16.1,0.00253293406
DL,Other,10,5,12.2,54.0,14.5,0.00253293406
DL,Other,19,4,12.8,295.2,16.1,0.00253293406
WN,RDU,22,4,11.7,259.2,16.1,0.002384997386
DL,JAX,14,6,19.4,147.6,16.1,0.00253293406
DL,MSP,10,3,11.0,129.6,16.1,0.00253293406
DL,IND,22,1,17.8,129.6,16.1,0.00253293406
DL,LAX,8,7,3.9,147.6,16.1,0.00253293406
DL,LGA,8,6,8.9,129.6,16.1,0.00253293406
DL,CLE,16,5,15.0,183.6,16.1,0.00253293406
NK,FLL,5,6,13.9,223.2,16.1,0.001815614282
DL,PNS,22,2,25.0,295.2,16.1,0.00253293406
DL,MSY,8,5,3.3,147.6,16.1,0.00253293406
DL,PBI,14,7,18.3,129.6,14.5,0.00253293406
DL,MKE,10,1,3.3,93.6,16.1,0.00253293406
DL,ORD,9,1,15.0,129.6,14.0,0.00253293406
DL,TPA,13,6,18.3,111.6,16.1,0.00253293406
DL,SAN,16,6,20.6,259.2,16.1,0.00253293406
F9,SFO,19,4,21.7,147.6,16.1,0.002440836251
DL,TPA,17,2,22.0,93.6,16.1,0.00253293406
OO,Other,8,4,3.9,350.0,16.1,0.003757959073
DL,DTW,18,2,22.2,93.6,16.0,0.00253293406
DL,RDU,14,1,10.0,277.2,16.1,0.00253293406
DL,Other,10,5,13.9,75.6,16.1,0.00253293406
DL,MCO,7,1,3.3,111.6,16.1,0.00253293406
DL,GSP,13,1,7.8,75.6,16.1,0.00253293406
DL,MSY,8,2,9.4,75.6,16.1,0.00253293406
DL,PNS,18,2,22.8,241.2,16.0,0.00253293406
DL,IND,11,1,13.9,129.6,12.9,0.00253293406
DL,LIT,11,5,13.3,0.0,16.1,0.00253293406
DL,MSP,12,7,11.7,165.6,16.0,0.00253293406
DL,Other,21,1,20.6,147.6,16.0,0.00253293406
F9,AUS,16,6,20.6,259.2,16.1,0.002440836251
UA,EWR,15,5,8.9,205.2,16.0,0.002462907126
DL,PIT,19,2,23.9,129.6,16.1,0.00253293406
WN,BWI,15,6,19.4,165.6,16.0,0.002384997386
WN,STL,10,2,6.1,93.6,16.1,0.002384997386
DL,VPS,16,3,20.6,183.6,16.1,0.00253293406
DL,PHX,13,2,13.9,111.6,16.1,0.00253293406
DL,PIT,22,7,23.9,205.2,16.1,0.00253293406
DL,SJU,7,6,13.9,241.2,16.1,0.00253293406
DL,DCA,20,1,17.8,75.6,16.1,0.00253293406
DL,LAX,12,4,2.8,295.2,16.0,0.00253293406
DL,RIC,21,1,20.6,147.6,16.0,0.00253293406
DL,OMA,8,3,12.8,183.6,4.8,0.00253293406
DL,LAX,8,6,17.8,129.6,16.1,0.00253293406
DL,MDW,21,3,25.6,241.2,16.0,0.00253293406
DL,MSY,11,1,7.8,259.2,14.5,0.00253293406
DL,IAD,18,2,22.2,93.6,16.0,0.00253293406
DL,Other,21,6,22.2,334.8,16.0,0.00253293406
DL,Other,10,5,13.9,75.6,16.1,0.00253293406
DL,IAH,7,2,10.0,93.6,16.1,0.00253293406
DL,LEX,20,2,26.1,334.8,16.1,0.00253293406
OH,CLT,20,6,25.0,334.8,16.1,0.003093580819
DL,PIT,13,3,11.1,205.2,16.1,0.00253293406
DL,CLE,10,5,13.9,75.6,16.1,0.00253293406
DL,BNA,8,2,6.7,93.6,16.1,0.00253293406
DL,SAT,13,5,16.7,147.6,16.1,0.00253293406
DL,Other,16,1,21.0,129.6,11.3,0.00253293406
DL,Other,12,3,11.1,111.6,16.0,0.00253293406
F9,ORF,13,7,3.3,183.6,16.1,0.002440836251
DL,SEA,19,4,21.7,147.6,16.1,0.00253293406
DL,Other,10,5,12.2,54.0,14.5,0.00253293406
WN,FLL,9,5,13.3,54.0,12.0,0.002384997386
DL,MCI,20,7,8.9,205.2,12.9,0.00253293406
OH,PHL,15,4,16.7,93.6,16.0,0.003093580819
DL,MCI,16,7,19.4,111.6,11.3,0.00253293406
DL,Other,16,7,8.3,75.6,16.1,0.00253293406
DL,LAS,19,1,16.7,183.6,16.1,0.00253293406
MQ,MIA,19,2,23.9,147.6,16.1,0.003162450066
DL,DAL,13,2,13.9,111.6,16.1,0.00253293406
DL,MSY,19,7,9.4,183.6,9.7,0.00253293406
WN,PHX,6,4,5.0,334.8,16.0,0.002384997386
AS,SAN,16,6,21.1,111.6,16.1,0.002430647291
DL,Other,15,7,18.3,93.6,8.0,0.00253293406
DL,SAV,16,7,8.9,165.6,9.7,0.00253293406
NK,ORD,7,5,14.4,54.0,12.9,0.001815614282
DL,PHL,22,1,12.2,54.0,16.1,0.00253293406
AA,DFW,14,5,18.9,129.6,16.1,0.00288359019
DL,LAX,19,7,24.4,165.6,16.1,0.00253293406
DL,GSP,22,5,22.2,241.2,16.1,0.00253293406
DL,Other,9,7,17.2,111.6,16.0,0.00253293406
DL,Other,21,5,17.8,147.6,16.0,0.00253293406
DL,RIC,10,2,6.1,93.6,16.1,0.00253293406
F9,DFW,21,1,11.7,183.6,16.0,0.002440836251
DL,BDL,21,2,24.0,129.6,16.0,0.00253293406
DL,BWI,11,1,18.9,111.6,8.0,0.00253293406
DL,PIT,20,1,20.6,147.6,16.1,0.00253293406
DL,SAV,8,2,6.1,165.6,16.1,0.00253293406
F9,BOS,22,5,25.6,165.6,16.1,0.002440836251
DL,BOS,22,7,22.8,165.6,16.1,0.00253293406
DL,Other,10,3,10.6,0.0,16.1,0.00253293406
WN,BNA,7,2,6.7,93.6,16.1,0.002384997386
DL,RDU,10,5,2.8,147.6,16.1,0.00253293406
DL,LAS,7,4,12.8,75.6,16.1,0.00253293406
WN,STL,20,7,25.0,241.2,16.1,0.002384997386
WN,MCO,14,5,8.9,205.2,16.1,0.002384997386
DL,PBI,11,7,8.3,0.0,16.1,0.00253293406
DL,SLC,10,2,8.3,75.6,16.1,0.00253293406
WN,DCA,6,1,4.4,75.6,16.0,0.002384997386
OO,Other,21,5,17.8,147.6,16.0,0.003757959073
DL,LAX,10,1,8.3,165.6,14.5,0.00253293406
DL,ORD,7,1,16.7,165.6,16.1,0.00253293406
DL,Other,15,3,18.9,129.6,16.0,0.00253293406
DL,BDL,14,4,16.1,147.6,16.1,0.00253293406
DL,MCI,14,7,17.2,129.6,16.1,0.00253293406
AA,MIA,14,6,16.1,223.2,16.1,0.00288359019
DL,LAS,19,5,18.9,277.2,16.1,0.00253293406
OH,DCA,10,6,7.2,93.6,16.1,0.003093580819
DL,LGA,19,2,23.9,147.6,16.1,0.00253293406
DL,MEM,12,3,9.4,75.6,16.0,0.00253293406
NK,FLL,18,6,22.8,277.2,16.0,0.001815614282
DL,BOS,7,1,3.3,111.6,16.1,0.00253293406
WN,LGA,12,4,10.0,129.6,16.0,0.002384997386
AA,ORD,15,2,11.7,183.6,16.0,0.00288359019
WN,TPA,9,1,18.9,93.6,11.0,0.002384997386
AA,MIA,7,3,13.9,93.6,16.1,0.00288359019
DL,HSV,23,1,20.6,147.6,16.1,0.00253293406
DL,SJU,19,6,25.0,277.2,16.1,0.00253293406
UA,IAD,19,4,22.8,0.0,16.1,0.002462907126
DL,Other,9,7,17.8,165.6,12.0,0.00253293406
DL,SFO,14,6,19.4,165.6,16.1,0.00253293406
DL,Other,21,7,13.3,111.6,16.0,0.00253293406
DL,JAX,15,6,19.4,147.6,16.0,0.00253293406
DL,VPS,22,1,16.7,129.6,16.1,0.00253293406
DL,AUS,10,6,14.4,147.6,16.1,0.00253293406
DL,GSO,12,4,13.3,111.6,16.0,0.00253293406
WN,MDW,22,4,20.6,147.6,16.1,0.002384997386
AA,PHX,18,1,17.2,129.6,8.0,0.00288359019
DL,CVG,19,3,23.9,165.6,16.1,0.00253293406
DL,BHM,10,4,13.3,165.6,16.1,0.00253293406
DL,RDU,15,4,13.9,241.2,16.0,0.00253293406
DL,IND,9,4,12.2,54.0,16.0,0.00253293406
DL,LGA,12,4,2.8,295.2,16.0,0.00253293406
DL,RDU,12,5,13.3,0.0,16.0,0.00253293406
OH,DCA,20,5,19.4,205.2,16.1,0.003093580819
DL,Other,13,2,13.9,111.6,16.1,0.00253293406
OH,PHL,12,6,9.4,147.6,16.0,0.003093580819
UA,ORD,6,4,17.8,223.2,16.0,0.002462907126
DL,PHX,19,5,23.3,165.6,16.1,0.00253293406
DL,OKC,9,2,6.7,93.6,16.0,0.00253293406
DL,LGA,20,3,24.4,165.6,16.1,0.00253293406
DL,LIT,15,6,19.4,147.6,16.0,0.00253293406
DL,Other,9,3,11.7,129.6,6.0,0.00253293406
DL,SAT,15,1,20.0,129.6,4.8,0.00253293406
F9,MIA,15,3,11.7,165.6,16.0,0.002440836251
DL,ECP,15,2,16.1,111.6,16.0,0.00253293406
WN,IND,8,3,12.2,75.6,16.1,0.002384997386
DL,CLE,16,1,13.3,165.6,16.1,0.00253293406
DL,Other,16,5,15.0,183.6,16.1,0.00253293406
DL,RIC,19,7,23.9,165.6,16.1,0.00253293406
DL,DAB,14,3,16.1,183.6,16.1,0.00253293406
DL,Other,10,2,8.3,75.6,16.1,0.00253293406
UA,ORD,15,2,16.1,111.6,16.0,0.002462907126
DL,VPS,18,5,23.3,147.6,16.0,0.00253293406
DL,Other,10,7,11.7,165.6,16.1,0.00253293406
WN,AUS,21,2,24.0,129.6,16.0,0.002384997386
DL,ORF,13,1,7.2,183.6,9.7,0.00253293406
DL,LEX,8,2,7.2,111.6,16.1,0.00253293406
DL,SEA,21,7,24.4,129.6,16.0,0.00253293406
DL,DCA,17,2,21.1,147.6,16.1,0.00253293406
DL,Other,19,5,23.3,165.6,16.1,0.00253293406
DL,ECP,8,2,9.4,75.6,16.1,0.00253293406
DL,SRQ,19,3,25.0,241.2,16.1,0.00253293406
WN,AUS,7,1,9.4,75.6,16.1,0.002384997386
DL,Other,9,5,14.4,75.6,16.0,0.00253293406
DL,Other,17,2,22.0,93.6,16.1,0.00253293406
WN,STL,15,1,9.4,75.6,16.0,0.002384997386
DL,DEN,21,7,8.9,205.2,12.0,0.00253293406
DL,PHX,19,1,11.1,183.6,16.1,0.00253293406
DL,LIT,22,1,15.6,223.2,16.1,0.00253293406
DL,Other,13,1,15.0,183.6,11.3,0.00253293406
DL,SEA,15,7,3.9,111.6,16.0,0.00253293406
DL,Other,21,1,16.7,295.2,16.0,0.00253293406
DL,BOS,14,3,12.0,147.6,16.1,0.00253293406
DL,CAE,8,7,3.9,147.6,16.1,0.00253293406
DL,IND,22,6,22.2,165.6,16.1,0.00253293406
WN,JAX,10,3,12.2,129.6,16.1,0.002384997386
DL,JAN,13,2,13.9,111.6,16.1,0.00253293406
WN,JAN,14,2,14.4,111.6,16.1,0.002384997386
AA,DFW,18,1,8.9,205.2,11.0,0.00288359019
UA,EWR,15,7,17.2,129.6,16.0,0.002462907126
DL,Other,20,7,8.9,205.2,12.9,0.00253293406
DL,BNA,21,1,11.7,183.6,16.0,0.00253293406
DL,IAH,14,7,18.3,93.6,8.0,0.00253293406
DL,Other,22,5,25.6,165.6,16.1,0.00253293406
DL,DFW,11,4,10.0,129.6,16.1,0.00253293406
DL,Other,9,7,13.3,0.0,16.0,0.00253293406
OH,CLT,13,3,15.0,75.6,16.1,0.003093580819
DL,DCA,17,1,17.2,241.2,3.2,0.00253293406
DL,DTW,22,3,9.4,316.8,14.5,0.00253293406
WN,STL,21,1,20.6,147.6,16.0,0.002384997386
DL,JFK,9,4,3.9,350.0,16.0,0.00253293406
DL,DFW,22,6,24.4,205.2,16.1,0.00253293406
DL,TPA,8,2,6.1,165.6,16.1,0.00253293406
DL,DTW,22,5,22.2,241.2,16.1,0.00253293406
DL,IAH,12,5,13.3,0.0,16.0,0.00253293406
DL,EWR,20,1,17.8,75.6,16.1,0.00253293406
DL,Other,15,6,19.4,165.6,16.0,0.00253293406
DL,OMA,16,3,13.0,223.2,16.1,0.00253293406
DL,STL,11,2,7.8,129.6,16.1,0.00253293406
DL,SEA,19,6,23.3,350.0,16.1,0.00253293406
NK,MSY,6,3,15.0,111.6,16.0,0.001815614282
DL,PHL,8,6,8.9,129.6,16.1,0.00253293406
WN,SRQ,9,1,6.7,241.2,16.0,0.002384997386
DL,RIC,20,2,21.7,295.2,16.1,0.00253293406
OO,Other,16,2,21.0,93.6,16.1,0.003757959073
DL,MKE,10,7,8.9,0.0,16.1,0.00253293406
DL,GSO,12,5,2.8,129.6,16.0,0.00253293406
DL,DAL,16,4,9.4,316.8,16.1,0.00253293406
DL,DCA,11,1,18.9,111.6,8.0,0.00253293406
DL,FLL,15,6,16.1,223.2,16.0,0.00253293406
DL,BOS,15,7,18.3,93.6,8.0,0.00253293406
DL,Other,10,6,15.6,165.6,16.1,0.00253293406
DL,BDL,14,7,18.3,93.6,8.0,0.00253293406
DL,MCI,16,1,11.7,316.8,16.1,0.00253293406
DL,Other,9,2,6.1,165.6,16.0,0.00253293406
WN,DAL,20,1,20.6,147.6,16.1,0.002384997386
DL,STL,8,7,17.8,93.6,12.9,0.00253293406
DL,Other,20,1,17.8,147.6,16.1,0.00253293406
UA,SFO,7,3,15.6,277.2,8.0,0.002462907126
DL,MCO,12,6,14.4,147.6,16.0,0.00253293406
DL,MCO,9,2,6.1,165.6,16.0,0.00253293406
DL,Other,8,1,8.9,165.6,6.4,0.00253293406
DL,Other,19,1,16.1,350.0,16.1,0.00253293406
DL,Other,8,4,12.2,54.0,16.1,0.00253293406
DL,HOU,8,1,18.9,93.6,9.7,0.00253293406
DL,SLC,14,6,19.4,147.6,16.1,0.00253293406
WN,MSY,9,5,13.3,54.0,12.0,0.002384997386
DL,LAS,7,3,15.6,277.2,8.0,0.00253293406
DL,LAX,18,2,22.8,241.2,16.0,0.00253293406
DL,PHL,14,6,19.4,165.6,16.1,0.00253293406
WN,LAS,20,3,24.4,165.6,16.1,0.002384997386
DL,Other,21,4,22.8,93.6,16.1,0.00253293406
DL,CHA,20,3,24.4,165.6,16.1,0.00253293406
DL,TPA,20,2,23.9,129.6,16.1,0.00253293406
DL,MKE,13,5,6.1,183.6,16.1,0.00253293406
DL,JFK,12,5,2.8,129.6,16.0,0.00253293406
DL,SRQ,11,6,7.2,93.6,16.1,0.00253293406
DL,IND,7,7,5.0,183.6,16.1,0.00253293406
DL,HOU,14,6,19.4,165.6,16.1,0.00253293406
DL,Other,19,7,24.4,165.6,16.1,0.00253293406
DL,GSO,10,2,8.0,129.6,16.1,0.00253293406
DL,LAX,7,7,17.8,165.6,16.1,0.00253293406
DL,DTW,16,4,20.6,205.2,14.5,0.00253293406
OH,PHL,15,4,6.7,277.2,16.0,0.003093580819
DL,SLC,16,5,23.9,147.6,16.1,0.00253293406
DL,PBI,16,7,8.3,75.6,16.1,0.00253293406
DL,Other,10,7,11.7,165.6,16.1,0.00253293406
DL,SFO,11,7,16.1,93.6,16.1,0.00253293406
DL,LAX,12,4,13.3,129.6,16.0,0.00253293406
DL,ORF,14,6,19.4,147.6,16.1,0.00253293406
DL,LIT,8,1,6.7,241.2,16.1,0.00253293406
DL,Other,19,7,22.2,295.2,16.1,0.00253293406
DL,PHX,16,4,18.9,111.6,16.1,0.00253293406
DL,JFK,7,4,17.8,223.2,16.1,0.00253293406
DL,MEM,10,1,14.4,75.6,9.7,0.00253293406
AA,CLT,9,3,11.7,129.6,6.0,0.00288359019
NK,FLL,19,3,12.8,295.2,16.1,0.001815614282
DL,TPA,22,5,17.8,111.6,16.1,0.00253293406
OH,DCA,10,7,8.9,0.0,16.1,0.003093580819
DL,LAS,9,3,11.1,0.0,16.0,0.00253293406
OH,CLT,18,5,15.0,93.6,16.0,0.003093580819
OO,Other,11,4,13.3,111.6,16.1,0.003757959073
WN,MCO,19,2,25.0,277.2,16.1,0.002384997386
DL,BDL,8,7,13.3,0.0,16.1,0.00253293406
DL,Other,15,1,7.8,147.6,9.0,0.00253293406
WN,RSW,11,6,13.9,147.6,16.1,0.002384997386
OO,Other,9,4,17.8,241.2,16.0,0.003757959073
DL,Other,13,3,16.1,93.6,16.1,0.00253293406
DL,MEM,15,3,17.8,129.6,16.0,0.00253293406
DL,GSO,15,5,21.7,93.6,16.1,0.00253293406
DL,PBI,14,6,19.4,147.6,16.1,0.00253293406
DL,PHX,8,5,14.4,75.6,16.1,0.00253293406
OH,PHL,18,7,8.9,183.6,12.0,0.003093580819
F9,BOS,22,4,11.7,259.2,16.1,0.002440836251
OO,Other,21,2,24.0,129.6,16.0,0.003757959073
DL,FLL,17,1,17.2,241.2,3.2,0.00253293406
DL,JAX,22,3,25.0,165.6,16.1,0.00253293406
DL,GSO,10,5,12.2,54.0,14.5,0.00253293406
OO,Other,15,4,6.7,277.2,16.0,0.003757959073
DL,RSW,22,6,22.2,165.6,16.1,0.00253293406
UA,EWR,15,7,10.6,129.6,9.0,0.002462907126
DL,GSP,15,6,19.4,147.6,16.0,0.00253293406
F9,IAH,9,3,11.1,0.0,16.0,0.002440836251
AA,MIA,6,2,8.3,75.6,16.0,0.00288359019
DL,JAX,20,2,26.1,334.8,16.1,0.00253293406
DL,Other,20,7,24.4,129.6,16.1,0.00253293406
DL,BWI,16,3,20.6,183.6,16.1,0.00253293406
DL,LGA,15,2,17.8,129.6,16.0,0.00253293406
DL,CMH,22,6,20.0,205.2,16.1,0.00253293406
F9,LAS,7,2,6.7,93.6,16.1,0.002440836251
DL,LEX,14,2,11.7,183.6,16.1,0.00253293406
DL,PHX,13,7,17.8,54.0,11.3,0.00253293406
DL,MEM,9,1,8.9,147.6,12.0,0.00253293406
DL,EWR,10,4,11.1,111.6,16.1,0.00253293406
DL,RSW,14,6,19.4,165.6,16.1,0.00253293406
DL,MKE,22,3,21.7,277.2,16.1,0.00253293406
DL,EWR,13,6,17.8,165.6,16.1,0.00253293406
DL,Other,20,3,25.6,241.2,16.1,0.00253293406
DL,BWI,13,6,17.8,165.6,16.1,0.00253293406
DL,MSY,12,3,10.0,165.6,16.0,0.00253293406
DL,AUS,19,2,21.7,241.2,16.1,0.00253293406
NK,MCO,7,6,16.1,129.6,16.1,0.001815614282
DL,JFK,7,5,4.4,54.0,16.1,0.00253293406
WN,CMH,8,2,6.1,165.6,16.1,0.002384997386
DL,IAH,18,3,21.1,129.6,16.0,0.00253293406
DL,DEN,14,1,20.0,129.6,4.8,0.00253293406
DL,RSW,15,7,17.2,129.6,16.0,0.00253293406
F9,FLL,9,4,12.2,54.0,16.0,0.002440836251
WN,GSP,11,7,11.7,165.6,16.1,0.002384997386
DL,JAN,15,7,3.9,111.6,16.0,0.00253293406
DL,Other,9,3,12.2,93.6,16.0,0.00253293406
F9,TPA,17,7,22.8,205.2,16.1,0.002440836251
DL,LGA,7,3,15.6,277.2,8.0,0.00253293406
DL,BHM,21,4,10.0,350.0,16.0,0.00253293406
DL,JAX,12,2,8.3,183.6,16.0,0.00253293406
DL,DFW,9,5,5.0,93.6,16.0,0.00253293406
DL,Other,14,7,10.6,129.6,9.7,0.00253293406
DL,BHM,22,3,9.4,316.8,14.5,0.00253293406
WN,IND,22,5,25.6,165.6,16.1,0.002384997386
DL,Other,12,4,2.8,295.2,16.0,0.00253293406
DL,STL,14,4,6.7,277.2,16.1,0.00253293406
DL,RIC,21,6,22.2,259.2,16.0,0.00253293406
DL,IAD,22,1,17.8,129.6,16.1,0.00253293406
DL,PBI,16,1,15.0,334.8,12.9,0.00253293406
DL,Other,15,1,20.0,129.6,4.8,0.00253293406
DL,DAB,9,6,8.9,129.6,16.0,0.00253293406
DL,IND,11,5,2.8,129.6,16.1,0.00253293406
AA,DFW,20,3,24.4,165.6,16.1,0.00288359019
DL,Other,9,4,12.2,54.0,16.0,0.00253293406
DL,BNA,18,6,21.7,165.6,16.0,0.00253293406
DL,FLL,14,7,18.3,129.6,14.5,0.00253293406
DL,IAH,22,2,22.8,129.6,16.1,0.00253293406
DL,Other,12,5,2.8,129.6,16.0,0.00253293406
DL,LGA,8,6,12.2,129.6,16.1,0.00253293406
WN,MDW,22,5,17.8,111.6,16.1,0.002384997386
DL,HSV,18,1,8.9,205.2,11.0,0.00253293406
DL,MKE,15,3,17.8,129.6,16.0,0.00253293406
UA,EWR,7,3,13.9,93.6,16.1,0.002462907126
DL,Other,9,6,13.9,205.2,16.0,0.00253293406
F9,Other,11,7,8.3,0.0,16.1,0.002440836251
WN,BWI,9,5,13.3,54.0,12.0,0.002384997386
DL,RIC,19,1,16.1,350.0,16.1,0.00253293406
DL,AUS,8,6,8.9,129.6,16.1,0.00253293406
WN,PIT,21,7,8.9,205.2,12.0,0.002384997386
DL,Other,10,2,8.0,129.6,16.1,0.00253293406
OO,Other,15,2,11.7,183.6,16.0,0.003757959073
DL,JAX,16,3,22.2,259.2,16.1,0.00253293406
DL,ORD,9,6,17.8,129.6,16.0,0.00253293406
DL,MCO,8,7,17.2,111.6,16.1,0.00253293406
AA,LAX,17,4,12.2,350.0,16.1,0.00288359019
DL,SAT,13,1,7.8,295.2,16.1,0.00253293406
DL,Other,10,1,3.3,93.6,16.1,0.00253293406
OO,Other,19,4,22.8,0.0,16.1,0.003757959073
DL,SAT,13,2,12.2,111.6,16.1,0.00253293406
DL,DEN,8,7,17.2,111.6,16.1,0.00253293406
WN,BWI,12,6,17.2,75.6,16.0,0.002384997386
DL,DCA,16,1,21.0,129.6,11.3,0.00253293406
DL,Other,21,6,22.2,295.2,16.0,0.00253293406
AA,DFW,20,7,24.4,129.6,16.1,0.00288359019
DL,DAL,20,5,17.8,147.6,16.1,0.00253293406
DL,DTW,22,3,21.7,277.2,16.1,0.00253293406
MQ,ORD,11,4,2.8,295.2,16.1,0.003162450066
DL,Other,11,3,11.1,111.6,16.1,0.00253293406
DL,DCA,16,2,21.0,93.6,16.1,0.00253293406
DL,BHM,19,7,13.3,93.6,16.1,0.00253293406
DL,Other,9,7,17.2,111.6,16.0,0.00253293406
NK,LGA,8,1,18.9,93.6,9.7,0.001815614282
DL,Other,9,2,6.1,165.6,16.0,0.00253293406
NK,MSY,20,3,23.3,316.8,16.1,0.001815614282
DL,LAX,21,4,21.7,165.6,16.0,0.00253293406
DL,PHX,16,5,23.9,147.6,16.1,0.00253293406
DL,Other,20,6,23.3,241.2,16.1,0.00253293406
DL,ORF,16,1,13.3,165.6,16.1,0.00253293406
DL,PBI,22,6,18.9,241.2,16.1,0.00253293406
